participant_id,difficulty,frequency,area,instance,duration,fix_count,fix_freq,time_1st_fix,visit_count,visit_freq,visit_len,dwell_pct,stat_entropy,trans_entropy
1,Easy,Fast,Ticket,1,"[165.1018703640956, 144.93700000457466, 124.10541666516413, 153.00387507886626, 181.34383337261775, 160.88099998887628, 159.88969998434183, 162.97030004207045, 156.67116669161865, 143.07250001002103]","[27, 3, 6, 4, 6, 2, 5, 5, 3, 3]","[0.593610443146685, 0.09720903740269603, 0.22859586600660503, 0.13845321795565171, 0.32711944590263, 0.05052299190842708, 0.24614350889382206, 0.13606888487296695, 0.08279430789133248, 0.18674772036474163]","[0.7622368335723877, 0.729062557220459, 0.649552583694458, 1.1223833560943604, 0.4679744243621826, 0.8253722190856934, 0.6521456241607666, 0.6204020977020264, 1.1598293781280518, 1.0555870532989502]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.04397114393679148, 0.03240301246756534, 0.03809931100110084, 0.03461330448891293, 0.054519907650438335, 0.02526149595421354, 0.04922870177876441, 0.027213776974593387, 0.027598102630444158, 0.06224924012158055]","[2.3649338483810425, 0.4445176124572754, 1.0782229900360107, 0.6239938735961914, 1.1259074211120605, 0.3257761001586914, 0.8375465869903564, 1.2234749794006348, 0.47795891761779785, 0.4600028991699219]","[11.962138590433922, 1.6009335970045804, 4.70723733648554, 2.3626628957271003, 6.815522431072364, 0.9225487359721724, 4.343343691104199, 3.609623972936314, 1.4778383516916098, 3.5147444359045874]","[1.36, 1.26, 1.44, 1.31, 1.31, 1.3, 1.15, 1.39, 1.01, 1.19]","[0.42, 0.47, 0.47, 0.46, 0.47, 0.44, 0.4, 0.41, 0.4, 0.46]"
1,Easy,Fast,Ticket,2,"[140.99350001197308, 126.25619998434559, 177.01308326407647, 174.01883332058787, 109.97649998171255, 133.32266670962176, 157.68587501952425, 136.76770003512502, 104.89724998478778, 89.24216664551447, 136.4795882254839, 138.65383330266923, 116.66475001644964, 122.68899998161942, 152.6599166293939]","[2.0, 10.0, 6.0, 3.0, 2.0, 3.0, 4.0, 5.0, 4.0, 3.0, 17.0, 3.0, 6.0, 3.0, 12.0]","[0.05431240512770875, 0.5146945314245972, 0.33888731686292106, 0.14590020400314324, 0.17458100785378614, 0.12231917137732759, 0.13124651377269195, 0.3241491095920022, 0.10445500625068965, 0.12025976060580378, 0.3872525576284004, 0.11946479776071862, 0.24458848089051902, 0.12241899921909305, 0.5118580445773385]","[0.6623175144195557, 1.2722461223602295, 0.028273582458496094, 0.007277011871337891, 0.2752952575683594, 0.3362908363342285, 0.40227389335632324, 0.7182924747467041, 0.37629175186157227, 0.5413691997528076, 0.8343431949615479, 0.5823609828948975, 0.7013740539550781, 0.4094109535217285, 0.4423658847808838]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 3.0, 2.0, 3.0, 1.0, 6.0]","[0.027156202563854374, 0.10293890628491945, 0.05648121947715352, 0.048633401334381085, 0.08729050392689307, 0.04077305712577586, 0.06562325688634597, 0.12965964383680087, 0.052227503125344826, 0.04008658686860126, 0.06833868664030596, 0.07964319850714575, 0.12229424044525951, 0.04080633307303102, 0.25592902228866926]","[0.28600645065307617, 0.6722773313522339, 1.162095069885254, 0.5560646057128906, 0.31996822357177734, 0.44397592544555664, 0.3213750123977661, 0.3479346036911011, 0.25405919551849365, 0.3529534339904785, 0.9640293916066488, 0.21000027656555176, 0.23737144470214844, 0.37605977058410645, 0.33064595858256024]","[0.9008534752320602, 7.8844631572919415, 7.081943840137981, 3.115889016132644, 3.1385163568987884, 2.0386190647978317, 2.3414563384573444, 5.071933340385102, 1.4550855023341758, 1.6129245945326036, 7.676396827800669, 1.9721636988230706, 3.20947845459331, 1.6918157237590987, 9.668250101943316]","[1.31, 1.3, 1.19, 1.1, 1.12, 1.34, 1.24, 1.16, 1.11, 1.24, 1.09, 1.23, 0.76, 1.29, 1.26]","[0.45, 0.43, 0.46, 0.47, 0.45, 0.43, 0.44, 0.48, 0.47, 0.42, 0.45, 0.46, 0.39, 0.41, 0.41]"
1,Easy,Fast,Description,1,"[137.22358179828998, 155.02140476019122, 161.73387755763395, 147.96596969950548, 163.06868603799577, 155.42681732600053, 144.35249999223743, 149.3346400023438, 152.68305785403672, 127.85106002353132]","[55, 84, 49, 66, 43, 52, 40, 50, 121, 25]","[1.2092064582617656, 2.7218530472754887, 1.8668662390539412, 2.284478096268253, 2.3443560289688485, 1.313597789619104, 1.9691480711505764, 1.3606888487296693, 3.339370418283743, 1.5562310030395137]","[3.3585727214813232, 1.2317619323730469, 1.8215603828430176, 0.7583155632019043, 0.2617917060852051, 1.188572883605957, 1.6043131351470947, 1.847944736480713, 2.0249366760253906, 1.9394588470458984]","[7, 9, 7, 7, 6, 7, 2, 4, 7, 3]","[0.1538990037787702, 0.29162711220808807, 0.2666951770077059, 0.24229313142239048, 0.32711944590263, 0.17683047167949478, 0.09845740355752881, 0.10885510789837355, 0.1931867184131091, 0.18674772036474163]","[1.32627306665693, 1.6242132981618245, 1.38028655733381, 1.5997766086033411, 1.4488230148951213, 1.3174982752118791, 3.480045199394226, 2.266441226005554, 3.1003064768654958, 1.3180938561757405]","[23.479607199329276, 52.64655006624568, 42.181770695314704, 42.401265399789395, 52.621479731887064, 26.11669356638243, 36.09359191793924, 26.746768737840764, 67.10255110296912, 30.213481623834692]","[1.36, 1.26, 1.44, 1.31, 1.31, 1.3, 1.15, 1.39, 1.01, 1.19]","[0.42, 0.47, 0.47, 0.46, 0.47, 0.44, 0.4, 0.41, 0.4, 0.46]"
1,Easy,Fast,Description,2,"[138.5584027868592, 137.29498526834718, 157.03732691382845, 143.7738750159042, 140.00294739870648, 156.5387978743603, 140.51498837097614, 145.60145454368356, 150.90497030120454, 150.40845082133825, 137.90745452173394, 151.93455769958047, 144.9791201929866, 150.8292419302668, 133.2017026898275]","[36.0, 34.0, 26.0, 40.0, 19.0, 47.0, 43.0, 33.0, 101.0, 61.0, 22.0, 52.0, 104.0, 31.0, 37.0]","[0.9776232922987574, 1.7499614068436304, 1.4685117064059914, 1.9453360533752433, 1.6585195746109684, 1.9163336849114656, 1.4109000230564386, 2.1393841233072144, 2.6374889078299137, 2.4452817989846767, 0.5011503686955769, 2.0707231611857897, 4.239533668768996, 1.2649963252639616, 1.5782289707801271]","[1.1192564964294434, 1.0962674617767334, 1.2830626964569092, 0.7473571300506592, 0.7404322624206543, 0.8542995452880859, 1.1463239192962646, 0.15833687782287598, 0.07631683349609375, 1.1463994979858398, 1.9063947200775146, 0.9023425579071045, 0.5813610553741455, 0.8653769493103027, 4.082465648651123]","[6.0, 3.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0, 10.0, 4.0, 2.0, 5.0, 7.0, 3.0, 4.0]","[0.16293721538312625, 0.15440835942737915, 0.11296243895430703, 0.09726680266876217, 0.17458100785378614, 0.12231917137732759, 0.16405814221586495, 0.3241491095920022, 0.2611375156267241, 0.16034634747440504, 0.045559124426870636, 0.19910799626786438, 0.2853532277056055, 0.12241899921909305, 0.17061934819244617]","[0.9320585330327352, 2.0893850326538086, 2.4026015996932983, 3.6919941902160645, 1.7024238109588623, 2.768721262613932, 1.4080239295959474, 1.2128254890441894, 1.7716103315353393, 2.6529580950737, 1.995980143547058, 1.8816215991973877, 2.5531389713287354, 1.7866869767506917, 1.4900729060173035]","[17.614599251554424, 36.75643639111104, 29.283472652428856, 41.375926562243656, 33.39759753280478, 38.139689300122, 25.646257701046494, 44.199182609997905, 50.73314713017083, 48.493891235795935, 10.595759683732094, 44.176915782538885, 80.54845815231225, 24.113814003615037, 29.04697537564202]","[1.31, 1.3, 1.19, 1.1, 1.12, 1.34, 1.24, 1.16, 1.11, 1.24, 1.09, 1.23, 0.76, 1.29, 1.26]","[0.45, 0.43, 0.46, 0.47, 0.45, 0.43, 0.44, 0.48, 0.47, 0.42, 0.45, 0.46, 0.39, 0.41, 0.41]"
1,Easy,Fast,Map,1,"[161.5555499913171, 163.50514706744647, 129.75767651326296, 147.38299996126443, 150.4944411914467, 146.19598002173007, 166.63883335422724, 141.94502039546413, 138.6074189102982, 83.76310002058744]","[20, 17, 17, 25, 17, 25, 3, 49, 37, 5]","[0.4397114393679148, 0.5508512119486109, 0.6476882870187143, 0.8653326122228231, 0.9268384300574517, 0.6315373988553384, 0.14768610533629323, 1.333475071755076, 1.0211297973264337, 0.31124620060790276]","[0.21195268630981445, 0.06961798667907715, 0.037638187408447266, 0.09236955642700195, 3.685797691345215, 0.04826855659484863, 0.012102127075195312, 0.04113268852233887, 0.027721881866455078, 0.15353822708129883]","[4, 6, 5, 3, 2, 2, 1, 3, 3, 2]","[0.08794228787358296, 0.19441807480539205, 0.1904965550055042, 0.10383991346673878, 0.10903981530087667, 0.05052299190842708, 0.04922870177876441, 0.08164133092378016, 0.08279430789133248, 0.1244984802431611]","[0.8769993185997009, 0.4999936819076538, 0.5367099285125733, 1.5507078170776367, 1.6324524879455566, 2.1148934364318848, 0.5399987697601318, 2.813605308532715, 1.9620964527130127, 0.3559786081314087]","[8.871949970175608, 10.804386524499112, 11.715670309870188, 17.614595158161478, 19.76364368975141, 11.978117888609182, 2.8003221388193684, 24.90297883419542, 18.200275885569404, 5.439851942188535]","[1.36, 1.26, 1.44, 1.31, 1.31, 1.3, 1.15, 1.39, 1.01, 1.19]","[0.42, 0.47, 0.47, 0.46, 0.47, 0.44, 0.4, 0.41, 0.4, 0.46]"
1,Easy,Fast,Map,2,"[128.59117649221685, nan, nan, nan, nan, 150.7296999800019, 149.77400002535433, nan, nan, 145.7268928560162, nan, 140.0408571020567, nan, 135.87457142005275, 141.30550005938858]","[17.0, nan, nan, nan, nan, 10.0, 10.0, nan, nan, 14.0, nan, 7.0, nan, 14.0, 1.0]","[0.46165544358552435, nan, nan, nan, nan, 0.40773057125775863, 0.3281162844317299, nan, nan, 0.5612122161604176, nan, 0.27875119477501015, nan, 0.5712886630224342, 0.042654837048111544]","[0.04421353340148926, nan, nan, nan, nan, 6.138265132904053, 5.116273403167725, nan, nan, 4.302345514297485, nan, 0.11432814598083496, nan, 0.10535454750061035, 4.278388023376465]","[4.0, nan, nan, nan, nan, 2.0, 1.0, nan, nan, 1.0, nan, 2.0, nan, 2.0, 1.0]","[0.1086248102554175, nan, nan, nan, nan, 0.08154611425155173, 0.03281162844317299, nan, nan, 0.04008658686860126, nan, 0.07964319850714575, nan, 0.08161266614606204, 0.042654837048111544]","[0.6280107498168945, nan, nan, nan, nan, 0.8960422277450562, 2.4619832038879395, nan, nan, 2.432011365890503, nan, 0.6241226196289062, nan, 1.2260587215423584, 0.14130544662475586]","[7.912348342686674, nan, nan, nan, nan, 8.22877396566852, 8.9686907126184, nan, nan, 11.11379170299684, nan, 5.861287395315742, nan, 11.031573093476785, 0.688640101430332]","[1.31, 1.3, 1.19, 1.1, 1.12, 1.34, 1.24, 1.16, 1.11, 1.24, 1.09, 1.23, 0.76, 1.29, 1.26]","[0.45, 0.43, 0.46, 0.47, 0.45, 0.43, 0.44, 0.48, 0.47, 0.42, 0.45, 0.46, 0.39, 0.41, 0.41]"
1,Easy,Fast,Diagnostics,1,"[139.94770833394594, 138.3495270400434, 163.19372412620177, 154.8923974325403, 162.78276923828975, 150.83815555295183, 150.63919642541026, 152.21618965934513, 143.471136382273, 137.58409092340364]","[108, 37, 29, 39, 13, 90, 56, 58, 11, 44]","[2.37444177258674, 1.1989114612999177, 1.1048800190319243, 1.349918875067604, 0.7087587994556983, 2.2735346358792183, 2.756807299610807, 1.5783990645264165, 0.3035791289348857, 2.738966565349544]","[17.16385269165039, 7.111911058425903, 8.29559850692749, 6.7343666553497314, 12.033947706222534, 11.016026258468628, 5.192103624343872, 13.973836183547974, 19.49378776550293, 0.3874835968017578]","[9, 4, 3, 3, 2, 6, 3, 3, 2, 4]","[0.19787014771556166, 0.12961204987026137, 0.11429793300330252, 0.10383991346673878, 0.10903981530087667, 0.15156897572528122, 0.14768610533629323, 0.08164133092378016, 0.055196205260888316, 0.2489969604863222]","[2.140639146169027, 1.4644182324409485, 2.0039714177449546, 2.7479801177978516, 1.3040440082550049, 2.8602271477381387, 3.1892663637797036, 4.166292746861775, 1.0289981365203857, 1.7193772196769714]","[48.72432254394844, 21.096454067777678, 26.246432786256555, 31.21449233996004, 15.787694481290593, 48.598388987781874, 49.616630843722476, 36.875499124739555, 6.363278741814603, 52.54898633887461]","[1.36, 1.26, 1.44, 1.31, 1.31, 1.3, 1.15, 1.39, 1.01, 1.19]","[0.42, 0.47, 0.47, 0.46, 0.47, 0.44, 0.4, 0.41, 0.4, 0.46]"
1,Easy,Fast,Diagnostics,2,"[140.0672945254546, 153.54738331322247, 163.89374999562278, 145.54823959285082, 138.79959999661273, 140.76082142890385, 148.24641332340738, 162.26560713091334, 126.10631395499547, 142.18956758142323, 155.50979267431015, 153.3658369570849, 133.79688886925578, 150.60312070097004, 147.69271697480022]","[73.0, 30.0, 44.0, 48.0, 30.0, 42.0, 75.0, 28.0, 43.0, 37.0, 123.0, 46.0, 9.0, 58.0, 53.0]","[1.9824027871613692, 1.5440835942737916, 2.4851736569947547, 2.334403264050292, 2.6187151178067922, 1.7124683992825862, 2.460872133237974, 1.8152350137152125, 1.1228913171949138, 1.4832037141382466, 2.801886152252544, 1.8317935656643523, 0.3668827213357785, 2.366767318235799, 2.260706363549912]","[5.674303293228149, 7.688313722610474, 4.870265483856201, 5.935314893722534, 3.9692914485931396, 10.278316020965576, 8.674370050430298, 6.390388250350952, 18.20436143875122, 8.238304138183594, 0.12648272514343262, 7.726338624954224, 9.997307062149048, 7.665374994277954, 7.17435359954834]","[6.0, 2.0, 4.0, 7.0, 3.0, 4.0, 5.0, 3.0, 2.0, 3.0, 11.0, 4.0, 1.0, 3.0, 4.0]","[0.16293721538312625, 0.10293890628491945, 0.22592487790861407, 0.3404338093406676, 0.2618715117806792, 0.16309222850310345, 0.16405814221586495, 0.19448946575520132, 0.052227503125344826, 0.12025976060580378, 0.25057518434778847, 0.1592863970142915, 0.0407647468150865, 0.12241899921909305, 0.17061934819244617]","[2.1543174187342324, 2.6762313842773438, 2.0669772624969482, 1.1088573251451765, 1.5606810251871746, 1.8545209765434265, 2.8183653354644775, 1.7026132742563884, 3.5079760551452637, 2.191999673843384, 1.8919738856228916, 2.0630369782447815, 1.3320980072021484, 3.919976313908895, 2.225533962249756]","[40.713578221502004, 31.386820238726195, 50.38560878944583, 43.49410890509747, 45.92540037982286, 34.06186328733748, 51.33472675408313, 37.22915573733757, 20.09140070667406, 30.050962914655894, 55.24000515046404, 38.748964566758254, 6.00372671740506, 52.90550665124445, 43.38380352939119]","[1.31, 1.3, 1.19, 1.1, 1.12, 1.34, 1.24, 1.16, 1.11, 1.24, 1.09, 1.23, 0.76, 1.29, 1.26]","[0.45, 0.43, 0.46, 0.47, 0.45, 0.43, 0.44, 0.48, 0.47, 0.42, 0.45, 0.46, 0.39, 0.41, 0.41]"
1,Easy,Fast,Actions,1,"[129.6349750191439, 145.44486955476359, 131.19433334213682, 135.36581819326702, 140.3965000063181, 142.92910713369824, 144.75761112084405, 152.3470000208666, 168.46770833944902, 124.5163571521906]","[20, 23, 24, 11, 5, 28, 9, 15, 12, 7]","[0.4397114393679148, 0.745269286754003, 0.9143834640264201, 0.3807463493780422, 0.2725995382521917, 0.7073218867179791, 0.4430583160088797, 0.4082066546189008, 0.3311772315653299, 0.4357446808510638]","[7.375956058502197, 8.52761459350586, 7.67390251159668, 6.318350553512573, 14.36585783958435, 10.10404372215271, 11.940115928649902, 17.02794909477234, 18.715869665145874, 9.211449146270752]","[8, 4, 5, 3, 1, 6, 3, 3, 4, 2]","[0.17588457574716593, 0.12961204987026137, 0.1904965550055042, 0.10383991346673878, 0.054519907650438335, 0.15156897572528122, 0.14768610533629323, 0.08164133092378016, 0.11039241052177663, 0.1244984802431611]","[0.3440987169742584, 0.9615192413330078, 0.6939900875091553, 0.5640413761138916, 0.827913761138916, 0.7288671731948853, 0.4593389828999837, 0.8886233965555826, 0.5543422698974609, 0.5420272350311279]","[6.961981696112753, 13.851675744472953, 15.148888872073012, 6.4069842063619875, 5.01165966599856, 12.384250821254343, 7.146111408414711, 7.865129330287946, 6.856055917955267, 8.28293565919757]","[1.36, 1.26, 1.44, 1.31, 1.31, 1.3, 1.15, 1.39, 1.01, 1.19]","[0.42, 0.47, 0.47, 0.46, 0.47, 0.44, 0.4, 0.41, 0.4, 0.46]"
1,Easy,Fast,Actions,2,"[151.53652542641672, 159.45961364460263, 129.38383331832787, 146.28485715781738, 160.7835999922827, 141.22777083442392, 152.09694444719287, 153.02430000156164, 150.21840516469794, 159.78383337561456, 133.96961321254736, 128.63473076588258, 139.70456668175757, 147.69273075776604, 131.4262600010261]","[59.0, 22.0, 15.0, 14.0, 10.0, 24.0, 18.0, 10.0, 58.0, 9.0, 53.0, 13.0, 15.0, 13.0, 25.0]","[1.6022159512674081, 1.132327969134114, 0.8472182921573027, 0.6808676186813352, 0.8729050392689307, 0.9785533710186207, 0.5906093119771139, 0.6482982191840044, 1.5145975906349998, 0.3607792818174113, 1.2073167973120718, 0.5176807902964474, 0.6114712022262975, 0.5304823299494033, 1.0663709262027887]","[6.214247703552246, 11.064232349395752, 8.410268068313599, 5.73927116394043, 7.099271535873413, 0.046267032623291016, 0.04631185531616211, 3.1502931118011475, 3.940286874771118, 12.98238468170166, 9.614291191101074, 12.114364624023438, 6.889378070831299, 13.74132752418518, 1.2943236827850342]","[5.0, 1.0, 4.0, 7.0, 1.0, 5.0, 5.0, 4.0, 6.0, 2.0, 12.0, 3.0, 3.0, 2.0, 8.0]","[0.13578101281927188, 0.05146945314245972, 0.22592487790861407, 0.3404338093406676, 0.08729050392689307, 0.20386528562887932, 0.16405814221586495, 0.25931928767360174, 0.15668250937603448, 0.08017317373720252, 0.2733547465612238, 0.11946479776071862, 0.12229424044525951, 0.08161266614606204, 0.34123869638489235]","[2.0864164352416994, 4.088045120239258, 0.5435149073600769, 0.30629195485796246, 1.7880289554595947, 0.763592004776001, 0.6428371429443359, 0.46304064989089966, 1.6133333841959636, 0.9550133943557739, 0.8316093881924947, 0.6559776465098063, 0.7572223345438639, 1.140004277229309, 0.44148534536361694]","[32.858620709024834, 23.972280212870835, 13.24897471798733, 12.014075516526221, 17.538485730473568, 17.531054382074174, 11.708868493794633, 13.499728312279425, 27.720366660820932, 8.728429552018728, 26.487838338003193, 9.240668556564051, 10.238336675689375, 10.257290527904631, 17.212330891593137]","[1.31, 1.3, 1.19, 1.1, 1.12, 1.34, 1.24, 1.16, 1.11, 1.24, 1.09, 1.23, 0.76, 1.29, 1.26]","[0.45, 0.43, 0.46, 0.47, 0.45, 0.43, 0.44, 0.48, 0.47, 0.42, 0.45, 0.46, 0.39, 0.41, 0.41]"
1,Hard,Slow,Ticket,1,"[133.15549996332265, 125.32314285635948, 93.40049997748186, 124.39000004087575, 133.02316666037464]","[4, 7, 3, 4, 6]","[0.110705316350968, 0.17468037869136896, 0.11382836816362828, 0.10541486514309244, 0.05621637448303627]","[0.17575764656066895, 1.3538696765899658, 0.01999831199645996, 1.228531837463379, 1.1672677993774414]","[2, 2, 2, 1, 2]","[0.055352658175484, 0.04990867962610542, 0.07588557877575218, 0.02635371628577311, 0.018738791494345423]","[0.2795400619506836, 0.48202455043792725, 0.142084002494812, 0.5840966701507568, 0.43595314025878906]","[1.7089849767525551, 2.6963082858703262, 1.2302517614498991, 1.704412134630692, 0.8772399941510297]","[1.25, 1.31, 1.13, 1.27, 1.27]","[0.47, 0.43, 0.41, 0.46, 0.41]"
1,Hard,Slow,Ticket,2,"[142.30383334991834, 191.0099999513477, 81.64649992249906, 136.99762502801605, 144.00976924046589]","[6, 2, 1, 4, 13]","[0.0902945153136206, 0.052658644451301036, 0.020104448894647974, 0.10142850142040997, 0.16743995603602535]","[0.24990367889404297, 0.6929893493652344, 1.8551199436187744, 0.7856199741363525, 0.7282285690307617]","[1, 1, 1, 2, 1]","[0.015049085885603433, 0.026329322225650518, 0.020104448894647974, 0.05071425071020499, 0.012879996618155795]","[0.9142706394195557, 0.3900487422943115, 0.08164644241333008, 0.2820855379104614, 2.191969871520996]","[1.5723937232954541, 1.1499216997807493, 0.18903538985934018, 1.6079693081893665, 3.109688420469253]","[1.38, 1.27, 1.28, 1.18, 1.24]","[0.44, 0.44, 0.44, 0.43, 0.46]"
1,Hard,Slow,Description,1,"[149.98253424530722, 134.6884924234032, 141.57954875447948, 156.4157604055557, 154.80691509690345]","[73, 66, 41, 48, 265]","[2.0203720234051663, 1.6469864276614787, 1.5556543649029198, 1.2649783817171094, 2.4828898730007687]","[1.5758886337280273, 1.2598936557769775, 1.387887716293335, 1.9465107917785645, 2.08750057220459]","[7, 5, 4, 4, 15]","[0.19373430361419403, 0.12477169906526354, 0.15177115755150436, 0.10541486514309244, 0.14054093620759067]","[1.9002148764474052, 2.2189674854278563, 1.682449758052826, 2.30754017829895, 3.2169216950734456]","[40.65977265749244, 31.03068304093795, 29.13539514726188, 26.933894213267706, 48.549008626741795]","[1.25, 1.31, 1.13, 1.27, 1.27]","[0.47, 0.43, 0.41, 0.46, 0.41]"
1,Hard,Slow,Description,2,"[150.36832018481698, 146.35233036200847, 144.32976614015416, 150.7778378425854, 156.05196285859816]","[114, 56, 62, 111, 175]","[1.7155957909587913, 1.474442044636429, 1.2464758314681745, 2.8146409144163766, 2.2539994081772643]","[1.4302997589111328, 1.3922033309936523, 2.610713243484497, 1.3596835136413574, 0.22016549110412598]","[9, 6, 6, 6, 17]","[0.1354417729704309, 0.15797593335390311, 0.12062669336788785, 0.15214275213061496, 0.21895994250864853]","[2.3042601214514837, 1.5852397282918294, 1.6688681443532307, 3.3270856539408364, 1.8754415371838737]","[35.666503943510016, 28.04113484168359, 23.183506663614793, 56.89605702812184, 45.23084985005554]","[1.38, 1.27, 1.28, 1.18, 1.24]","[0.44, 0.44, 0.44, 0.43, 0.46]"
1,Hard,Slow,Map,1,"[155.0103182036599, 125.21722416216829, 168.11821426797127, 124.13149999509402, 142.93630927748325]","[11, 29, 14, 17, 97]","[0.304439619965162, 0.7236758545785286, 0.5311990514302654, 0.4480131768581429, 0.908831387475753]","[1.6636786460876465, 0.17440342903137207, 0.6680088043212891, 7.6665263175964355, 0.19972634315490723]","[4, 3, 2, 1, 3]","[0.110705316350968, 0.07486301943915813, 0.07588557877575218, 0.02635371628577311, 0.028108187241518135]","[0.443851113319397, 1.535106897354126, 1.4245089292526245, 3.3119590282440186, 7.720308542251587]","[5.427020937782906, 12.880427283025805, 12.334285272391178, 9.664398798373233, 23.30260799278319]","[1.25, 1.31, 1.13, 1.27, 1.27]","[0.47, 0.43, 0.41, 0.46, 0.41]"
1,Hard,Slow,Map,2,"[138.94371249480173, 145.298764712232, 150.6114749761764, 124.83999999240041, 117.98266665815997]","[40, 17, 20, 10, 12]","[0.6019634354241373, 0.44759847783605883, 0.4020889778929595, 0.25357125355102494, 0.15455995941786954]","[10.06813669204712, 0.24067115783691406, 7.1607701778411865, 5.209734678268433, 5.028326511383057]","[5, 5, 2, 2, 4]","[0.07524542942801717, 0.1316466111282526, 0.04020889778929595, 0.05071425071020499, 0.05151998647262318]","[1.2330883026123047, 0.5626459121704102, 1.7570079565048218, 0.6681571006774902, 0.4288838505744934]","[10.60353588805819, 8.293819124912021, 8.135974433826036, 3.808689090892782, 2.433783714248451]","[1.38, 1.27, 1.28, 1.18, 1.24]","[0.44, 0.44, 0.44, 0.43, 0.46]"
1,Hard,Slow,Diagnostics,1,"[148.63418748751025, 150.29447648318157, 151.08724649254444, 158.54337634218317, 141.3556500035338]","[72, 85, 71, 93, 100]","[1.992695694317424, 2.1211188841094804, 2.6939380465392024, 2.450895614576899, 0.9369395747172712]","[11.85566258430481, 12.625984191894531, 10.339957475662231, 0.04248237609863281, 7.107259750366211]","[8, 7, 3, 10, 8]","[0.221410632701936, 0.17468037869136896, 0.11382836816362828, 0.2635371628577311, 0.0749551659773817]","[1.6066328287124634, 2.328712599618094, 4.253754059473674, 1.692056655883789, 2.1315104961395264]","[39.28898560395195, 45.591546638438544, 55.247476836456954, 49.37473613788281, 17.15639670865841]","[1.25, 1.31, 1.13, 1.27, 1.27]","[0.47, 0.43, 0.41, 0.46, 0.41]"
1,Hard,Slow,Diagnostics,2,"[137.15539424223468, 145.38438888137333, 155.04742500721477, 151.4385000045877, 150.7642561981593]","[104, 90, 100, 40, 121]","[1.565104932102757, 2.369639000308547, 2.0104448894647975, 1.0142850142040998, 1.5584795907968512]","[19.408144235610962, 8.649029731750488, 13.992910623550415, 10.463033199310303, 13.094156503677368]","[7, 5, 8, 4, 7]","[0.10534360119922404, 0.1316466111282526, 0.1608355911571838, 0.10142850142040997, 0.09015997632709057]","[2.5595169407980785, 3.07246732711792, 2.2844644486904144, 1.7843466997146606, 3.321978909628732]","[30.813609659980497, 45.29045306668818, 42.3136259132329, 20.342586504529596, 32.989611936605556]","[1.38, 1.27, 1.28, 1.18, 1.24]","[0.44, 0.44, 0.44, 0.43, 0.46]"
1,Hard,Slow,Actions,1,"[144.94436000473797, 157.43126472978688, 110.54224998224527, 155.44747999869287, 160.04743101476723]","[25, 17, 4, 25, 58]","[0.69190822719355, 0.42422377682189605, 0.15177115755150436, 0.6588429071443278, 0.5434249533360173]","[0.321622371673584, 1.751868724822998, 16.015920877456665, 11.37452244758606, 36.861284255981445]","[7, 8, 3, 8, 12]","[0.19373430361419403, 0.1996347185044217, 0.11382836816362828, 0.21082973028618487, 0.11243274896607254]","[0.6035873208727155, 0.3486517369747162, 0.1580382982889811, 0.5278627574443817, 0.8377706607182821]","[12.915235824020153, 7.801034751727374, 2.052590982440083, 12.322558715845556, 10.114746677665574]","[1.25, 1.31, 1.13, 1.27, 1.27]","[0.47, 0.43, 0.41, 0.46, 0.41]"
1,Hard,Slow,Actions,2,"[154.5634571429608, 154.05439704944214, 149.29426428861916, 147.57574999627346, 159.88693077905248]","[70, 34, 70, 36, 65]","[1.0534360119922404, 0.8951969556721177, 1.4073114226253582, 0.9128565127836897, 0.8371997801801266]","[12.246259927749634, 13.753092765808105, 0.9687459468841553, 0.07395815849304199, 0.03818964958190918]","[10, 6, 10, 7, 11]","[0.15049085885603433, 0.15797593335390311, 0.20104448894647975, 0.17749987748571747, 0.14167996279971376]","[1.2410475015640259, 0.9737563530604044, 1.1306501626968384, 0.8693642275674003, 1.0404131412506104]","[21.343956785155843, 17.224671266935463, 26.177857599466936, 17.34469806826642, 16.236066078621196]","[1.38, 1.27, 1.28, 1.18, 1.24]","[0.44, 0.44, 0.44, 0.43, 0.46]"
1,Hard,Fast,Ticket,1,"[157.05508330332427, 145.71949999834246, 159.46574996147925, 127.23964286435928, 134.34983333960795, 157.23699994850904, 141.74040000652894]","[12, 17, 6, 7, 6, 6, 10]","[0.089554849430079, 0.21887494656373374, 0.05964006290162884, 0.1271057204667163, 0.10214124218646096, 0.09581566493593414, 0.20213983970942398]","[0.8283898830413818, 0.04459381103515625, 0.06057333946228027, 0.5354375839233398, 0.06494569778442383, 0.6079535484313965, 0.22985482215881348]","[2, 4, 2, 2, 3, 3, 2]","[0.014925808238346501, 0.05149998742676088, 0.019880020967209613, 0.03631592013334752, 0.05107062109323048, 0.04790783246796707, 0.040427967941884795]","[1.4398322105407715, 0.9596115946769714, 0.48639559745788574, 0.5178781747817993, 0.2727242310841878, 0.31841039657592773, 0.77490234375]","[2.3644909325073304, 5.350588216338854, 1.0412393198333032, 2.007580053897315, 1.5325366357005543, 1.6337695005128772, 3.3835327496028245]","[1.13, 1.25, 1.22, 1.11, 1.21, 1.25, 1.22]","[0.45, 0.42, 0.4, 0.4, 0.4, 0.39, 0.41]"
